Name                                 IS_Rad        IS_x        IS_y        IS_z      ES_Rad        ES_x        ES_y        ES_z      Acoeff  Sphericity         BSR    Round DP  Round MaxC      Length       Width       Thick          D2          D3    Corey SF         ASF         MPS         ESF     Hofmann
MA114F-3-fine-anm-00399.dat           0.102      0.0607     -0.0441     0.00947       0.361     0.00932     0.00239     -0.0103         inf       0.781       0.283       0.703       0.502       0.727       0.457       0.235       0.457       0.239       0.415       0.837       0.556       0.465       0.917
MA114F-3-fine-anm-00400.dat           0.108      0.0311     -0.0171      0.0195       0.304    -0.00796    -0.00579    -0.00463         inf       0.816       0.355       0.763       0.437       0.607       0.408       0.282       0.408        0.28       0.563       0.919       0.682       0.619       0.956
MA114F-3-fine-anm-00401.dat           0.152     -0.0866    1.06e-17      0.0222       0.302    -0.00568     -0.0121     -0.0184        3.71       0.875       0.503       0.848       0.408       0.603        0.53       0.347       0.517       0.361       0.646       0.958       0.747       0.716       0.981
MA114F-3-fine-anm-00402.dat           0.149     -0.0864    1.06e-17    5.29e-18       0.273     0.00993      0.0211     0.00924         inf       0.881       0.544        0.86       0.363       0.541       0.436       0.359       0.436       0.359       0.739       0.976       0.817       0.795       0.987
MA114F-3-fine-anm-00403.dat           0.103     -0.0666     -0.0264    4.39e-18       0.373       0.023           0     0.00145         inf       0.749       0.277       0.659       0.398       0.748        0.35       0.235        0.35       0.242       0.474       0.851       0.608       0.488       0.897
MA114F-3-fine-anm-00404.dat           0.113     -0.0218      0.0669    4.31e-18       0.263    -0.00214      -0.034     -0.0135         inf       0.838       0.429       0.805        0.39       0.522       0.421        0.27        0.42       0.279       0.595        0.94       0.707       0.665       0.972
MA114F-3-fine-anm-00405.dat           0.113     -0.0266     -0.0819     0.00542        0.27      0.0167           0      0.0156         inf       0.828       0.417       0.793       0.396       0.531       0.471       0.284        0.47       0.284       0.569       0.933       0.686       0.644       0.971
MA114F-3-fine-anm-00406.dat           0.113       0.104     -0.0973      -0.018        0.36     -0.0203     0.00256     0.00258         inf       0.783       0.313       0.717       0.486       0.719         0.6       0.254       0.599       0.256        0.39       0.827       0.534       0.457       0.929
MA114F-3-fine-anm-00407.dat           0.146     -0.0708      0.0182     -0.0139       0.414     -0.0224      0.0691      0.0528        4.64        0.81       0.353        0.76       0.406       0.834       0.508       0.384       0.505       0.386       0.594       0.922       0.707       0.637       0.952
MA114F-3-fine-anm-00408.dat           0.141      0.0809     -0.0102    -0.00513       0.338    -0.00636      0.0196      0.0374         inf       0.853       0.419       0.818       0.405        0.68       0.463       0.358       0.457       0.336       0.603       0.933       0.714       0.658       0.962
MA114F-3-fine-anm-00409.dat            0.16     -0.0396      0.0372    -0.00342       0.485     -0.0163     -0.0501     0.00665        5.57       0.806       0.331       0.738        0.43        0.97       0.523       0.361       0.521       0.347       0.488        0.87        0.62       0.521       0.919
MA114F-3-fine-anm-00410.dat            0.14    -0.00832       0.132     0.00834       0.357    -0.00312     -0.0164    -0.00428        4.18       0.843       0.391         0.8       0.465       0.699       0.645       0.301       0.644       0.306       0.456       0.876       0.592       0.531        0.95
MA114F-3-fine-anm-00411.dat           0.097       0.069      -0.109      0.0163       0.503     -0.0521     -0.0206     -0.0107        5.11       0.671       0.193       0.555       0.501        1.01       0.621       0.236       0.621       0.236       0.298       0.731       0.447       0.339       0.874
MA114F-3-fine-anm-00412.dat            0.12    -0.00866     -0.0454      0.0254       0.267     -0.0159     0.00409     -0.0349         inf       0.831       0.449       0.799       0.381       0.514       0.484       0.308       0.484       0.308       0.617       0.952       0.725       0.692       0.979
MA114F-3-fine-anm-00413.dat           0.113      -0.089     -0.0112    -0.00564       0.355     0.00973      0.0299       0.026         inf       0.803       0.317       0.745       0.433       0.716       0.486        0.27       0.486        0.27       0.458       0.869       0.594       0.517       0.935
MA114F-3-fine-anm-00414.dat           0.141       0.102      0.0403     0.00689       0.319     -0.0132      0.0159      0.0171         inf        0.86       0.442       0.831       0.412       0.624       0.518       0.333       0.518       0.333       0.585       0.938         0.7       0.658       0.972
MA114F-3-fine-anm-00415.dat           0.113     -0.0165      0.0351     0.00996       0.298      0.0208      0.0327     -0.0213         inf       0.819       0.379       0.775       0.402       0.596       0.412       0.232       0.412       0.232       0.469       0.876       0.604       0.529       0.939
MA114F-3-fine-anm-00416.dat           0.127      -0.183    2.25e-17     -0.0115       0.396     -0.0161     0.00884      0.0222        4.64       0.789       0.322        0.72       0.498       0.791       0.592       0.287       0.592       0.283       0.414       0.843       0.555       0.477       0.931
MA114F-3-fine-anm-00417.dat           0.114       0.171      0.0439    1.08e-17       0.355     -0.0119      0.0111     0.00206         inf       0.807        0.32       0.745       0.453       0.712       0.452       0.269       0.452       0.268       0.473       0.874       0.607       0.525       0.933
MA114F-3-fine-anm-00418.dat           0.111      0.0756      0.0194     0.00986       0.314     -0.0229     0.00588     0.00607         inf       0.784       0.353       0.726       0.466       0.627       0.571       0.254       0.571       0.254       0.425       0.855       0.565       0.497       0.942
MA114F-3-fine-anm-00419.dat            0.14     -0.0492       0.027     -0.0222       0.335      0.0335     -0.0244      0.0195         inf       0.832       0.419       0.788       0.382       0.669       0.415       0.361       0.415       0.361       0.685       0.946       0.777       0.721       0.966
MA114F-3-fine-anm-00420.dat           0.191      0.0535      0.0294    -0.00384        0.34     -0.0266     -0.0249    -0.00695        4.18       0.905       0.561       0.889       0.387        0.68       0.521       0.453       0.521       0.453       0.761       0.976       0.833        0.81       0.987
MA114F-3-fine-anm-00421.dat           0.208     -0.0127       0.027     0.00968       0.329     0.00938     -0.0289    -0.00779        4.64       0.915       0.633       0.903       0.361       0.661       0.533       0.439       0.531       0.441       0.744       0.976       0.821       0.799       0.988
MA114F-3-fine-anm-00422.dat            0.12      0.0888      0.0645      0.0139       0.299     -0.0136      0.0419      0.0174         inf       0.836       0.401       0.796       0.406         0.6       0.437       0.289       0.435        0.29       0.567       0.925       0.685        0.63       0.962
MA114F-3-fine-anm-00423.dat           0.225      0.0324     -0.0304     0.00847       0.454     0.00378        0.06     -0.0565         6.5       0.884       0.497       0.857       0.443       0.908       0.669       0.555       0.669       0.555       0.712       0.966       0.798       0.765       0.981
MA114F-3-fine-anm-00424.dat           0.108      0.0381           0     -0.0151       0.312     0.00804    -0.00972     0.00594         inf       0.795       0.345       0.741       0.482       0.623       0.546       0.267       0.546       0.267       0.458       0.877       0.594       0.532       0.949
MA114F-3-fine-anm-00425.dat           0.104       0.168      0.0432      0.0109        0.42     -0.0368     -0.0445     -0.0148         inf       0.727       0.248       0.634       0.406       0.851        0.41       0.252        0.41       0.252       0.427       0.828       0.567       0.447       0.889
MA114F-3-fine-anm-00426.dat           0.148      0.0182     -0.0132      0.0043       0.233    -0.00173     0.00273      0.0256         inf        0.89       0.634       0.881       0.304       0.469       0.418       0.355       0.418       0.355       0.801       0.988       0.863       0.852       0.994
MA114F-3-fine-anm-00427.dat           0.106     -0.0285     -0.0157     0.00205       0.255    -0.00464    -0.00731     0.00343         inf       0.807       0.415       0.772       0.372       0.505        0.42       0.262        0.42       0.262       0.568       0.931       0.686       0.641       0.969
MA114F-3-fine-anm-00428.dat           0.118      0.0217      0.0158      0.0126       0.261    -0.00699      0.0149     -0.0259         inf        0.85       0.452       0.819         0.4       0.524       0.452       0.282       0.452       0.282       0.578       0.936       0.694       0.653       0.972
MA114F-3-fine-anm-00429.dat           0.108     -0.0447    5.47e-18     0.00852       0.277      0.0082       0.043    2.68e-18         inf       0.813       0.388       0.768       0.399       0.556       0.418       0.256       0.418       0.256        0.53       0.911       0.655       0.597       0.958
MA114F-3-fine-anm-00430.dat           0.175     -0.0327     -0.0307     -0.0146       0.347    -0.00457     -0.0072      0.0332        4.18       0.882       0.503       0.856       0.427       0.673       0.546       0.417       0.546       0.417       0.689       0.967        0.78       0.752       0.983
MA114F-3-fine-anm-00431.dat           0.173       0.115      0.0633    -0.00826        0.38    -0.00677    -0.00372     -0.0301        5.11       0.871       0.456       0.829       0.437       0.763       0.514       0.387       0.514       0.387       0.618       0.938       0.726       0.672       0.965
MA114F-3-fine-anm-00432.dat           0.169      0.0306    -0.00387      0.0486       0.444      0.0174     -0.0535     -0.0886        5.57       0.814        0.38       0.765       0.456       0.893       0.564       0.535       0.561       0.536       0.757       0.959        0.83       0.784       0.974
MA114F-3-fine-anm-00433.dat           0.132      0.0479      0.0754    -0.00562       0.295    -0.00915     0.00362      0.0249         inf       0.848       0.448       0.814       0.423       0.589       0.511       0.313       0.511       0.313        0.57       0.933       0.687       0.645       0.971
MA114F-3-fine-anm-00434.dat           0.183     -0.0729     -0.0187      0.0245       0.431      0.0173     0.00685     -0.0256        5.11        0.86       0.425       0.818        0.43       0.862       0.491       0.477       0.491       0.477       0.733       0.945       0.813        0.75       0.963
MA114F-3-fine-anm-00435.dat           0.126     -0.0916    1.12e-17    5.61e-18       0.291     0.00553    0.000698     -0.0118         inf        0.85       0.432        0.81       0.357       0.586       0.361       0.296       0.358       0.299       0.653       0.938       0.753       0.692       0.961
MA114F-3-fine-anm-00436.dat            0.11       0.138           0     0.00869       0.296    -0.00766      0.0121       0.026         inf       0.795       0.373       0.744       0.429       0.601       0.456       0.264       0.456       0.264       0.504       0.899       0.634       0.572       0.953
MA114F-3-fine-anm-00437.dat            0.13     -0.0379      -0.015    -0.00514       0.276     0.00968     0.00249      0.0158         inf       0.865        0.47       0.837       0.393       0.553       0.429       0.319       0.429       0.319       0.655       0.956       0.754       0.718       0.978
MA114F-3-fine-anm-00438.dat           0.116       0.174       0.022    1.08e-17       0.377     0.00969     0.00249     -0.0213        4.18        0.79       0.307       0.723       0.514       0.752       0.653       0.272       0.653       0.272       0.388       0.826       0.532       0.456        0.93
MA114F-3-fine-anm-00439.dat           0.164      0.0812           0      0.0209       0.387    -0.00385     -0.0612     -0.0507        4.64       0.838       0.424       0.794       0.443       0.767       0.514       0.414       0.504       0.416       0.669       0.949       0.765       0.715       0.969
MA114F-3-fine-anm-00440.dat           0.146     -0.0224     -0.0352    -0.00796       0.375    -0.00327     0.00395        0.02        4.18       0.842       0.388       0.801       0.425       0.753       0.519       0.333       0.519       0.333       0.534       0.909       0.658       0.594       0.953
MA114F-3-fine-anm-00441.dat           0.131     0.00807      0.0171    -0.00361       0.314     -0.0111     -0.0343     -0.0198         inf       0.849       0.417       0.814       0.386       0.629       0.408       0.311       0.408       0.311       0.614       0.934       0.723       0.664       0.961
MA114F-3-fine-anm-00442.dat          0.0926      0.0112      0.0343    -0.00456        0.35    -0.00807    -0.00444     0.00116         inf       0.734       0.265       0.666       0.444       0.702        0.49       0.232        0.49       0.232       0.396       0.827       0.539       0.453       0.921
MA114F-3-fine-anm-00443.dat           0.146       -0.16      0.0412      0.0538       0.445     0.00189        0.03      0.0282        5.11       0.779       0.329         0.7       0.483       0.893       0.599       0.388       0.599       0.388        0.53       0.905       0.655       0.587        0.95
MA114F-3-fine-anm-00444.dat           0.153    -0.00785     -0.0167    -0.00473       0.225    -0.00264     0.00812    -0.00802         inf       0.905       0.679         0.9       0.306       0.443       0.414       0.381       0.414       0.381       0.889       0.997       0.925       0.921       0.998
MA114F-3-fine-anm-00445.dat           0.146     -0.0405      0.0104      -0.023       0.311      0.0322           0     0.00203         inf       0.859        0.47       0.831       0.408       0.589       0.529       0.345       0.528       0.342       0.613       0.949       0.722       0.687       0.978
MA114F-3-fine-anm-00446.dat           0.132      -0.165        0.12      -0.039       0.461     -0.0171     -0.0363     -0.0103        4.64       0.739       0.286       0.615       0.464       0.927        0.48       0.278       0.474       0.294       0.443       0.842       0.581        0.47       0.901
MA114F-3-fine-anm-00447.dat           0.145     -0.0268     -0.0324    -0.00803       0.417     0.00925      0.0485      0.0313        5.11       0.828       0.347       0.771       0.496        0.84         0.6       0.317         0.6       0.317       0.446       0.863       0.584       0.508       0.936
MA114F-3-fine-anm-00448.dat           0.108     -0.0632    7.75e-18    -0.00398       0.323    -0.00877      0.0106      0.0114         inf       0.768       0.334       0.704       0.477       0.626        0.61       0.239        0.61       0.239       0.388       0.826       0.532       0.458       0.932
MA114F-3-fine-anm-00449.dat           0.189       0.101      0.0258    -0.00653        0.49      -0.036     0.00455      0.0144        6.03       0.847       0.385       0.801       0.433       0.982       0.532       0.481       0.513        0.42       0.591       0.906       0.705       0.614       0.936
MA114F-3-fine-anm-00450.dat             0.1     -0.0306        0.16     -0.0103       0.345     0.00468     0.00257     -0.0208         inf       0.769       0.289       0.691       0.526       0.693       0.572       0.225       0.572       0.225       0.358       0.798       0.504       0.421       0.919
MA114F-3-fine-anm-00451.dat           0.184      0.0294     -0.0214      0.0144       0.517     -0.0175      0.0045      0.0285        6.03       0.839       0.356       0.785       0.458        1.04       0.531        0.42       0.528       0.414       0.559       0.893       0.679        0.58       0.927
MA114F-3-fine-anm-00452.dat          0.0944     -0.0765      0.0196    -0.00997       0.314      0.0121     -0.0372     -0.0184         inf       0.772       0.301       0.706       0.455        0.63       0.458       0.205       0.455         0.2       0.374        0.81       0.519       0.432       0.916
MA114F-3-fine-anm-00453.dat           0.159      0.0393    -0.00496     -0.0102       0.401      0.0102     0.00953      0.0429        4.64       0.845       0.398       0.782       0.443       0.802       0.439       0.395       0.434       0.379       0.642       0.923       0.744       0.665       0.948
MA114F-3-fine-anm-00454.dat           0.123       0.145     -0.0183    -0.00921       0.447      0.0181     -0.0219      0.0267        4.18       0.767       0.275       0.668       0.445       0.898       0.399       0.266       0.399       0.266       0.445       0.831       0.583       0.453       0.882
MA114F-3-fine-anm-00455.dat           0.129      0.0968     -0.0383    6.37e-18       0.381     -0.0037     0.00584     0.00836        4.18       0.825       0.339       0.761       0.488       0.762       0.487       0.289       0.486        0.29       0.477       0.876        0.61        0.53       0.935
MA114F-3-fine-anm-00456.dat           0.123        0.12     -0.0477     0.00815       0.357      -0.033    -0.00417      0.0242         inf       0.823       0.344       0.769       0.451       0.719       0.511       0.288        0.51       0.284       0.468       0.877       0.603        0.53       0.941
MA114F-3-fine-anm-00457.dat           0.157     -0.0834     -0.0783      0.0453       0.457      0.0467           0     -0.0564        5.11       0.796       0.345       0.728       0.451       0.917       0.508       0.387       0.497       0.381       0.565       0.902       0.683       0.594       0.935
MA114F-3-fine-anm-00458.dat           0.217      -0.103     -0.0263     -0.0498        0.46     -0.0164     -0.0154      -0.024        4.97       0.834       0.473       0.812       0.441        0.92       0.773       0.649       0.773       0.649       0.769       0.982        0.84       0.823       0.991
MA114F-3-fine-anm-00459.dat           0.193    -0.00816     0.00448     0.00118       0.359    -0.00853      0.0062     -0.0553        4.64       0.905       0.538       0.881       0.422       0.721       0.537        0.42       0.537        0.42       0.674       0.959       0.769       0.732       0.978
MA114F-3-fine-anm-00460.dat           0.181      0.0985     -0.0124      0.0189       0.539     -0.0151     0.00191     -0.0593        6.03       0.834       0.336       0.772       0.441        1.08       0.516       0.408       0.516       0.408       0.546       0.882       0.668       0.558       0.916
MA114F-3-fine-anm-00461.dat           0.176    -0.00408      0.0648     -0.0211        0.35     -0.0247     -0.0232       0.011        4.18       0.867       0.503       0.837       0.408        0.69       0.594        0.41       0.594        0.41        0.64       0.956       0.742        0.71        0.98
MA114F-3-fine-anm-00462.dat           0.194     -0.0345      0.0189     0.00247       0.389      0.0107     -0.0563      0.0227        4.64       0.851       0.498       0.822       0.389       0.777       0.558       0.441       0.551       0.433       0.662       0.953       0.759       0.717       0.973
MA114F-3-fine-anm-00463.dat            0.12     -0.0953       0.012    5.88e-18       0.333     0.00717     -0.0152     -0.0358         inf       0.812       0.359       0.759       0.455       0.668        0.51        0.28        0.51       0.282       0.483       0.888       0.616       0.551       0.949
MA114F-3-fine-anm-00464.dat           0.112      0.0164     -0.0042     -0.0107       0.282    0.000213    -0.00339      0.0105         inf       0.845       0.398       0.805       0.411       0.566       0.359       0.279       0.359       0.279       0.619       0.933       0.727       0.666        0.96
MA114F-3-fine-anm-00465.dat           0.136      -0.147      0.0378    9.32e-18        0.39     -0.0102      0.0534    3.33e-18        4.64        0.82       0.348        0.76       0.485        0.78       0.565       0.311       0.565       0.311       0.468       0.878       0.603       0.532       0.943
MA114F-3-fine-anm-00466.dat           0.129     -0.0114    -0.00627    -0.00715       0.264      -0.011     -0.0132     0.00217         inf       0.857       0.489       0.827       0.402       0.527         0.5       0.271       0.498       0.275       0.536        0.92        0.66       0.613       0.967
MA114F-3-fine-anm-00467.dat           0.177      0.0421      0.0508     -0.0126       0.397    -0.00745     -0.0391      0.0481        5.57       0.863       0.445       0.824       0.468       0.792       0.641       0.368       0.641       0.368       0.516       0.908       0.644       0.588       0.959
MA114F-3-fine-anm-00468.dat           0.204     -0.0429     -0.0403      0.0191       0.516     -0.0113     0.00291   -0.000735        7.43       0.794       0.395       0.737        0.49        1.03       0.767       0.466        0.74       0.471       0.538       0.913       0.662       0.601       0.956
MA114F-3-fine-anm-00469.dat           0.158     -0.0835     -0.0106      0.0106       0.384     -0.0126       0.066    -0.00423        4.64       0.851       0.412       0.809       0.445       0.761       0.549        0.35       0.549       0.348       0.538       0.913       0.662       0.602       0.957
MA114F-3-fine-anm-00470.dat          0.0811     -0.0698      0.0507     -0.0109       0.316    -0.00253      0.0132     0.00634         inf       0.723       0.256       0.637       0.541       0.625       0.587       0.191       0.587       0.191       0.315       0.756       0.463       0.376       0.907
MA114F-3-fine-anm-00471.dat           0.155    -0.00477     -0.0758    4.65e-18       0.377     -0.0121      0.0146     -0.0138        4.64        0.84       0.411       0.796       0.445       0.742       0.593       0.349       0.582       0.362       0.551       0.922       0.672       0.621       0.964
MA114F-3-fine-anm-00472.dat           0.113       0.145     -0.0184    8.97e-18       0.344     -0.0254     0.00321      0.0273         inf       0.805       0.328       0.739       0.451       0.689       0.439       0.263       0.439       0.261       0.474       0.875       0.608       0.527       0.934
MA114F-3-fine-anm-00473.dat            0.12       0.153      0.0193     0.00967       0.387     -0.0387     -0.0281    -0.00301         inf       0.788        0.31       0.712       0.423       0.778       0.406       0.272       0.404       0.271       0.484       0.865       0.616       0.512       0.914
MA114F-3-fine-anm-00474.dat           0.161     -0.0855      -0.047      0.0186        0.37      0.0149           0     0.00284        4.64       0.848       0.434       0.806       0.438       0.742       0.542       0.373        0.53       0.362       0.578       0.928       0.694        0.64       0.963
MA114F-3-fine-anm-00475.dat           0.117     -0.0937       0.113       9e-18       0.396      0.0139       0.022     -0.0165        4.64       0.789       0.295       0.715       0.525       0.793       0.616       0.275       0.616       0.275       0.393       0.828       0.536       0.457       0.927
MA114F-3-fine-anm-00476.dat           0.164     -0.0109     -0.0336    -0.00222       0.269    -0.00295      0.0154     -0.0148         inf       0.914       0.609       0.901       0.357       0.539       0.467       0.371       0.466       0.372       0.742       0.979        0.82       0.802        0.99
MA114F-3-fine-anm-00477.dat           0.126     -0.0358    4.39e-18    -0.00225       0.253      0.0136      0.0215    1.56e-18         inf        0.87         0.5        0.85       0.346       0.508       0.391       0.307       0.389       0.312       0.701       0.966       0.789       0.758       0.982
MA114F-3-fine-anm-00478.dat           0.159     -0.0915    1.12e-17     0.00576       0.356     0.00743     -0.0389      0.0129        4.18       0.858       0.447       0.818       0.433       0.704         0.5       0.398       0.498       0.398       0.673       0.955       0.768       0.726       0.975
MA114F-3-fine-anm-00479.dat            0.16      -0.126        0.05     0.00855        0.36      0.0141     -0.0435     -0.0215        4.64       0.865       0.445       0.823       0.482       0.724       0.571       0.352       0.571       0.352       0.547       0.921       0.669       0.617       0.963
MA114F-3-fine-anm-00480.dat           0.117       0.113           0    -0.00708       0.386     -0.0276     -0.0259    -0.00971         inf       0.793       0.303       0.724       0.484       0.778       0.509       0.276       0.509       0.276       0.439       0.854       0.577       0.493       0.927
MA114F-3-fine-anm-00481.dat          0.0826     -0.0724      0.0875     0.00715       0.336     0.00155      0.0247    -0.00803         inf       0.728       0.246       0.635       0.546       0.648       0.534       0.195       0.534       0.195       0.331       0.772       0.478       0.391       0.909
MA114F-3-fine-anm-00482.dat           0.108      0.0421      0.0395     0.00729       0.282      -0.022    2.69e-18     -0.0206         inf       0.771       0.382       0.716       0.417       0.566       0.428       0.235       0.425       0.237       0.483       0.888       0.616        0.55       0.948
MA114F-3-fine-anm-00483.dat           0.183     -0.0865     -0.0109     -0.0283       0.503     -0.0356    4.36e-18       0.043         6.5       0.833       0.363       0.774       0.437        1.01       0.535        0.42       0.523       0.433       0.597       0.907       0.709       0.618       0.936
MA114F-3-fine-anm-00484.dat           0.113    -0.00456      0.0239     0.00625       0.333     -0.0119    1.45e-18    -0.00862         inf       0.796       0.339       0.734       0.476       0.668       0.484       0.271       0.483       0.269       0.474       0.881       0.608       0.537       0.944
MA114F-3-fine-anm-00485.dat           0.113     -0.0291     -0.0618      0.0043       0.354      0.0157      0.0484    3.12e-18         inf       0.794       0.318       0.724       0.466        0.71       0.469       0.243       0.469       0.243        0.42       0.843       0.561       0.475       0.923
MA114F-3-fine-anm-00486.dat            0.11     -0.0641     -0.0466    -0.00499       0.368       0.026      0.0552    -0.00384         inf       0.747         0.3        0.67       0.511       0.727       0.596       0.234       0.596       0.234       0.355       0.795       0.501       0.418       0.917
MA114F-3-fine-anm-00487.dat           0.171      0.0402      0.0103     0.00261       0.303     -0.0297    -0.00375      0.0217        3.71       0.893       0.564       0.879       0.373       0.583       0.535       0.436        0.53       0.437       0.786       0.987       0.852        0.84       0.994
MA114F-3-fine-anm-00488.dat           0.129    -0.00825       0.013     0.00294       0.345    -0.00699     -0.0366    -0.00235         inf       0.832       0.374       0.787       0.438       0.694       0.519       0.282       0.517       0.294       0.491       0.891       0.622       0.557       0.949
MA114F-3-fine-anm-00489.dat           0.165      0.0294     -0.0117    1.94e-18       0.301    -0.00874     -0.0269     0.00357         inf       0.896        0.55       0.878       0.383       0.603       0.483       0.385       0.483       0.385       0.713       0.971       0.798       0.772       0.985
MA114F-3-fine-anm-00490.dat           0.151      0.0959      0.0246      0.0125       0.498      0.0241      0.0133      0.0175        6.03       0.761       0.303       0.672       0.478       0.998       0.582       0.346       0.582       0.346       0.453       0.857        0.59       0.496        0.92
MA114F-3-fine-anm-00491.dat           0.145     -0.0421      0.0167     0.00285        0.36      0.0267      0.0106     -0.0209        4.18       0.831       0.402       0.783       0.496       0.713       0.622       0.305       0.622       0.305       0.458       0.876       0.594       0.531       0.949
MA114F-3-fine-anm-00492.dat            0.15     -0.0872     -0.0345     -0.0241       0.349     -0.0148    1.82e-18      0.0234        4.18       0.874       0.431       0.837       0.445       0.701       0.495       0.347       0.495       0.347       0.589       0.931       0.702       0.649       0.964
MA114F-3-fine-anm-00493.dat           0.141    -0.00254      0.0133    -0.00441       0.362     0.00278    -0.00856    -0.00745        4.18        0.84        0.39       0.793       0.469       0.727       0.551       0.334       0.549       0.344       0.545       0.918       0.667       0.612       0.961
MA114F-3-fine-anm-00494.dat           0.115     -0.0187      0.0398     -0.0113       0.307     0.00901      0.0191      0.0175         inf       0.819       0.376       0.769        0.42       0.615       0.404       0.277       0.402       0.285       0.573       0.921        0.69       0.626       0.955
MA114F-3-fine-anm-00495.dat            0.12      -0.169    2.07e-17      0.0106       0.373        0.03     -0.0363      0.0342        4.18         0.8       0.321       0.732       0.509       0.747       0.539       0.259       0.539       0.259       0.409       0.838       0.551        0.47       0.927
MA114F-3-fine-anm-00496.dat           0.118       0.104     -0.0571      0.0226       0.267     -0.0158    -0.00627     0.00937         inf       0.841       0.444       0.806        0.38       0.519       0.425       0.286       0.423       0.285       0.609       0.945       0.719       0.679       0.974
MA114F-3-fine-anm-00497.dat           0.171       0.161     -0.0414       0.021        0.44     -0.0136      -0.042     -0.0365        5.57       0.837       0.389       0.783       0.463       0.874       0.502        0.41       0.502        0.41       0.618       0.924       0.726       0.652       0.951
MA114F-3-fine-anm-00498.dat          0.0917     -0.0833       0.101     0.00823       0.317    -0.00288     0.00209      0.0049         inf       0.777       0.289       0.702       0.489       0.628       0.459       0.211       0.459       0.211       0.392       0.825       0.536       0.453       0.923
MA114F-3-fine-anm-00499.dat           0.144      0.0576     -0.0228      0.0118       0.322     -0.0154     -0.0474      0.0063         inf       0.858       0.447       0.823       0.398       0.645       0.457       0.342       0.457       0.342        0.63       0.945       0.735       0.688        0.97
MA114F-3-fine-anm-00500.dat          0.0943     -0.0133     -0.0125     0.00231       0.265    -0.00542    0.000684     0.00216         inf        0.78       0.355       0.721       0.462       0.518        0.46       0.208        0.46       0.208       0.426       0.855       0.566       0.498       0.942
MA114F-3-fine-anm-00501.dat          0.0966       0.134     -0.0736    -0.00961       0.352    -0.00361    -0.00569     0.00928         inf        0.76       0.274       0.684       0.491       0.676       0.516       0.239       0.516       0.239       0.405       0.837       0.548       0.469        0.93
MA114F-3-fine-anm-00502.dat           0.187      0.0467      0.0185     -0.0237       0.386    -0.00197      0.0031      0.0584        4.18       0.883       0.484       0.856       0.404       0.779       0.496       0.448       0.492       0.459       0.741       0.958       0.819       0.772       0.973
MA114F-3-fine-anm-00503.dat           0.145     -0.0275    3.37e-18     0.00173        0.39       0.016     -0.0837     -0.0277        4.18       0.817       0.373       0.766       0.429       0.774       0.531       0.337       0.531       0.337       0.526       0.905       0.651       0.585       0.951
MA114F-3-fine-anm-00504.dat           0.113       0.082           0      0.0156        0.42     -0.0205      0.0193     0.00537         inf       0.753       0.268       0.673       0.456       0.849       0.488       0.265       0.487        0.26       0.404       0.824       0.546       0.444       0.904
MA114F-3-fine-anm-00505.dat           0.158      0.0267      -0.042     0.00313       0.328    -0.00412    5.05e-19    0.000521         inf       0.877       0.481       0.849       0.388        0.66       0.441       0.377       0.441       0.377       0.699       0.956       0.788       0.744       0.973
MA114F-3-fine-anm-00506.dat           0.131     -0.0212      0.0117    -0.00462        0.25     0.00236     -0.0375     2.3e-18         inf       0.843       0.522       0.823       0.338       0.502       0.408       0.364       0.407       0.364       0.805       0.985       0.865        0.85       0.992
MA114F-3-fine-anm-00507.dat           0.134     -0.0064       0.102     -0.0129       0.495      0.0106     0.00273      0.0277        5.57        0.76        0.27       0.678       0.496        0.99       0.569       0.309       0.569       0.309       0.412        0.83       0.554       0.453       0.907
MA114F-3-fine-anm-00508.dat           0.161      0.0233           0    -0.00599       0.274    -0.00835    -0.00331       0.035         inf       0.893       0.587       0.878       0.349       0.546       0.476       0.382       0.473       0.371        0.73       0.977       0.811       0.791       0.989
MA114F-3-fine-anm-00509.dat           0.141    -0.00935    -0.00118    -0.00242       0.231    -0.00617     0.00339    -0.00447         inf       0.879       0.612       0.869       0.294       0.458       0.371       0.372       0.365       0.367       0.898       0.991        0.93        0.92       0.995
MA114F-3-fine-anm-00510.dat           0.129      -0.103      -0.013    -0.00652       0.382      0.0135    -0.00983      0.0202        4.18       0.814       0.338       0.756       0.489       0.768       0.558       0.303       0.558       0.303       0.463       0.874       0.598       0.526       0.941
MA114F-3-fine-anm-00511.dat           0.128     -0.0348      0.0191     -0.0129       0.299     -0.0216      0.0202      0.0278         inf       0.838       0.429       0.807       0.393       0.579       0.518       0.309       0.517        0.31       0.567       0.933       0.685       0.643       0.971
MA114F-3-fine-anm-00512.dat           0.189     -0.0844     -0.0334    -0.00571       0.441      0.0121      0.0635     -0.0304        6.03       0.847       0.428       0.806        0.45       0.883       0.639       0.456       0.636       0.451       0.601       0.937       0.712       0.663       0.967
MA114F-3-fine-anm-00513.dat           0.116     -0.0101     -0.0312      0.0106       0.261    -0.00444      0.0233    1.45e-18         inf       0.822       0.444        0.79       0.371       0.523       0.433       0.269        0.43       0.273       0.577       0.934       0.693       0.649        0.97
MA114F-3-fine-anm-00515.dat           0.137      -0.122     -0.0485      0.0338       0.348      0.0107           0      0.0269        4.18        0.84       0.395       0.789       0.467       0.698       0.568         0.3       0.565       0.306       0.488       0.893        0.62       0.559       0.953
